delivery_date,facility_id,product_id,amount,quantity
2025-03-15,F0115,LVM,5348000,1070
2025-03-15,F0197,LVM,649000,130
2025-03-15,F0101,LVM,8377000,1675
2025-03-15,F0186,LVM,7111000,1422
2025-03-15,F0005,LVM,12368000,2474
2025-03-15,F0012,LVM,7371000,1474
2025-03-15,F0054,LVM,3022000,604
2025-03-15,F0210,LVM,9012000,1802
2025-03-15,F0015,LVM,3173000,635
2025-03-15,F0120,LVM,6875000,1375
2025-03-15,F0219,LVM,13323000,2665
2025-03-15,F0017,LVM,15570000,3114
2025-03-15,F0071,LVM,4117000,823
2025-03-15,F0055,LVM,2646000,529
2025-03-15,F0114,LVM,17663000,3533
2025-03-15,F0016,LVM,2275000,455
2025-03-15,F0151,LVM,17807000,3561
2025-03-15,F0252,LVM,464000,93
2025-03-15,F0229,LVM,5367000,1073
2025-03-15,F0021,LVM,1009000,202
2025-03-15,F0251,LVM,2282000,456
2025-03-15,F0190,LVM,24127000,4825
2025-03-15,F0033,LVM,4337000,867
2025-03-15,F0089,LVM,13694000,2739
2025-03-15,F0008,LVM,1133000,227
2025-03-15,F0057,LVM,3194000,639
2025-03-15,F0035,LVM,2519000,504
2025-03-15,F0122,LVM,4180000,836
2025-03-15,F0086,LVM,483000,97
2025-03-15,F0067,LVM,12485000,2497
2025-03-15,F0090,LVM,12943000,2589
2025-03-15,F0288,LVM,182000,36
2025-03-15,F0271,LVM,3186000,637
2025-03-15,F0299,LVM,19148000,3830
2025-03-15,F0081,LVM,6161000,1232
2025-03-15,F0011,LVM,1109000,222
2025-03-15,F0226,LVM,18271000,3654
2025-03-15,F0030,LVM,22246000,4449
2025-03-15,F0063,LVM,5284000,1057
2025-03-15,F0023,LVM,2393000,479
2025-03-15,F0218,LVM,17760000,3552
2025-03-15,F0267,LVM,14598000,2920
2025-03-15,F0094,LVM,3856000,771
2025-03-15,F0113,LVM,3454000,691
2025-03-15,F0216,LVM,5938000,1188
2025-03-15,F0242,LVM,9779000,1956
2025-03-15,F0152,LVM,3452000,690
2025-03-15,F0249,LVM,2568000,514
2025-03-15,F0260,LVM,3073000,615
2025-03-15,F0019,LVM,3128000,626
2025-03-15,F0264,LVM,214000,43
2025-03-15,F0255,LVM,4754000,951
2025-03-15,F0291,LVM,1029000,206
2025-03-15,F0108,LVM,2749000,550
2025-04-15,F0111,LVM,2035000,407
2025-04-15,F0091,LVM,17369000,3474
2025-04-15,F0024,LVM,3252000,650
2025-04-15,F0262,LVM,2887000,577
2025-04-15,F0004,LVM,1098000,220
2025-04-15,F0184,LVM,1345000,269
2025-04-15,F0268,LVM,4431000,886
2025-04-15,F0187,LVM,1661000,332
2025-04-15,F0060,LVM,6323000,1265
2025-04-15,F0013,LVM,7699000,1540
2025-04-15,F0132,LVM,1496000,299
2025-04-15,F0177,LVM,6548000,1310
2025-04-15,F0228,LVM,10537000,2107
2025-04-15,F0173,LVM,8669000,1734
2025-04-15,F0118,LVM,3260000,652
2025-04-15,F0253,LVM,1664000,333
2025-04-15,F0100,LVM,8195000,1639
2025-04-15,F0116,LVM,10731000,2146
2025-04-15,F0040,LVM,7009000,1402
2025-04-15,F0176,LVM,3843000,769
2025-04-15,F0169,LVM,1623000,325
2025-04-15,F0235,LVM,7892000,1578
2025-04-15,F0245,LVM,2207000,441
2025-04-15,F0088,LVM,2592000,518
2025-04-15,F0150,LVM,7818000,1564
2025-04-15,F0032,LVM,1121000,224
2025-04-15,F0136,LVM,2191000,438
2025-04-15,F0097,LVM,10224000,2045
2025-04-15,F0205,LVM,1218000,244
2025-04-15,F0027,LVM,8794000,1759
2025-04-15,F0072,LVM,11573000,2315
2025-04-15,F0296,LVM,2883000,577
2025-04-15,F0270,LVM,12186000,2437
2025-04-15,F0075,LVM,5104000,1021
2025-04-15,F0064,LVM,2560000,512
2025-04-15,F0034,LVM,6614000,1323
2025-04-15,F0293,LVM,2798000,560
2025-04-15,F0119,LVM,4246000,849
2025-04-15,F0058,LVM,375000,75
2025-04-15,F0068,LVM,13542000,2708
2025-04-15,F0284,LVM,6400000,1280
2025-04-15,F0041,LVM,4256000,851
2025-04-15,F0014,LVM,41000,8
2025-04-15,F0180,LVM,4298000,860
2025-04-15,F0073,LVM,11303000,2261
2025-04-15,F0127,LVM,3843000,769
2025-04-15,F0181,LVM,7539000,1508
2025-04-15,F0053,LVM,4268000,854
2025-04-15,F0083,LVM,17487000,3497
2025-04-15,F0093,LVM,2242000,448
2025-04-15,F0179,LVM,62000,12
2025-04-15,F0156,LVM,5074000,1015
2025-04-15,F0062,LVM,5539000,1108
2025-04-15,F0105,LVM,5501000,1100
2025-04-15,F0286,LVM,3111000,622
2025-04-15,F0161,LVM,12143000,2429
2025-04-15,F0104,LVM,9237000,1847
2025-04-15,F0232,LVM,5067000,1013
2025-04-15,F0102,LVM,3455000,691
2025-04-15,F0198,LVM,9137000,1827
2025-04-15,F0157,LVM,3657000,731
2025-04-15,F0144,LVM,2638000,528
2025-04-15,F0188,LVM,4304000,861
2025-04-15,F0141,LVM,14705000,2941
2025-04-15,F0200,LVM,19081000,3816
2025-04-15,F0002,LVM,1336000,267
2025-04-15,F0146,LVM,2831000,566
2025-04-15,F0103,LVM,25118000,5024
2025-04-15,F0213,LVM,23288000,4658
2025-04-15,F0261,LVM,1494000,299
2025-04-15,F0076,LVM,2421000,484
2025-04-15,F0241,LVM,17041000,3408
2025-04-15,F0204,LVM,11755000,2351
2025-04-15,F0273,LVM,15426000,3085
2025-04-15,F0049,LVM,7483000,1497
2025-04-15,F0003,LVM,4214000,843
2025-04-15,F0259,LVM,4502000,900
2025-04-15,F0239,LVM,6334000,1267
2025-04-15,F0082,LVM,7022000,1404
2025-04-15,F0278,LVM,52000,10
2025-04-15,F0031,LVM,4064000,813
2025-04-15,F0162,LVM,22833000,4567
2025-04-15,F0279,LVM,3887000,777
2025-04-15,F0290,LVM,3516000,703
2025-04-15,F0257,LVM,1220000,244
2025-04-15,F0193,LVM,4610000,922
2025-04-15,F0185,LVM,1855000,371
2025-04-15,F0098,LVM,12117000,2423
2025-04-15,F0018,LVM,12128000,2426
2025-04-15,F0164,LVM,3192000,638
2025-04-15,F0234,LVM,4558000,912
2025-04-15,F0106,LVM,15879000,3176
2025-04-15,F0139,LVM,3355000,671
2025-04-15,F0038,LVM,713000,143
2025-04-15,F0207,LVM,3741000,748
2025-04-15,F0280,LVM,1764000,353
2025-04-15,F0195,LVM,1782000,356
2025-04-15,F0022,LVM,2617000,523
2025-04-15,F0129,LVM,3729000,746
2025-04-15,F0099,LVM,244000,49
2025-04-15,F0167,LVM,20514000,4103
2025-04-15,F0131,LVM,9208000,1842
2025-04-15,F0037,LVM,6314000,1263
2025-04-15,F0121,LVM,7324000,1465
2025-04-15,F0126,LVM,14713000,2943
2025-04-15,F0202,LVM,6820000,1364
2025-04-15,F0087,LVM,6271000,1254
2025-04-15,F0029,LVM,15430000,3086
2025-04-15,F0254,LVM,11588000,2318
2025-04-15,F0047,LVM,2230000,446
2025-04-15,F0231,LVM,4400000,880
2025-04-15,F0209,LVM,18581000,3716
2025-04-15,F0300,LVM,7794000,1559
2025-04-15,F0028,LVM,2362000,472
2025-04-15,F0246,LVM,9981000,1996
2025-04-15,F0042,LVM,3828000,766
2025-04-15,F0149,LVM,12497000,2499
2025-04-15,F0172,LVM,22000,4
2025-04-15,F0256,LVM,1123000,225
2025-04-15,F0147,LVM,1581000,316
2025-04-15,F0052,LVM,4608000,922
2025-04-15,F0061,LVM,8512000,1702
2025-04-15,F0182,LVM,2448000,490
2025-04-15,F0297,LVM,6436000,1287
2025-04-15,F0175,LVM,5203000,1041
2025-04-15,F0079,LVM,627000,125
2025-04-15,F0250,LVM,2795000,559
2025-04-15,F0217,LVM,10261000,2052
2025-04-15,F0230,LVM,1157000,231
2025-04-15,F0043,LVM,401000,80
2025-04-15,F0171,LVM,2421000,484
2025-04-15,F0225,LVM,3264000,653
2025-04-15,F0206,LVM,23328000,4666
2025-04-15,F0292,LVM,6730000,1346
2025-04-15,F0020,LVM,9262000,1852
2025-04-15,F0117,LVM,5702000,1140
2025-04-15,F0236,LVM,11887000,2377
2025-04-15,F0045,LVM,2285000,457
2025-04-15,F0221,LVM,5847000,1169
2025-04-15,F0080,LVM,14465000,2893
2025-04-15,F0092,LVM,4007000,801
2025-04-15,F0166,LVM,842000,168
2025-04-15,F0025,LVM,9640000,1928
2025-04-15,F0046,LVM,2002000,400
2025-04-15,F0277,LVM,1023000,205
2025-04-15,F0208,LVM,2692000,538
2025-04-15,F0009,LVM,1862000,372
2025-04-15,F0224,LVM,994000,199
2025-04-15,F0124,LVM,6103000,1221
2025-04-15,F0289,LVM,2404000,481
2025-04-15,F0001,LVM,316000,63
2025-04-15,F0248,LVM,3119000,624
2025-04-15,F0276,LVM,1353000,271
2025-04-15,F0134,LVM,3172000,634
2025-04-15,F0130,LVM,4643000,929
2025-04-15,F0285,LVM,8362000,1672
2025-04-15,F0165,LVM,6408000,1282
2025-04-15,F0159,LVM,6552000,1310
2025-04-15,F0128,LVM,5997000,1199
2025-04-15,F0294,LVM,4635000,927
2025-04-15,F0183,LVM,2377000,475
2025-04-15,F0178,LVM,5290000,1058
2025-04-15,F0010,LVM,3291000,658
2025-04-15,F0298,LVM,6336000,1267
2025-04-15,F0145,LVM,3227000,645
2025-04-15,F0240,LVM,2282000,456
2025-04-15,F0238,LVM,2300000,460
2025-04-15,F0142,LVM,19226000,3845
2025-04-15,F0266,LVM,15609000,3122
2025-04-15,F0078,LVM,2303000,461
2025-04-15,F0227,LVM,14261000,2852
2025-04-15,F0110,LVM,830000,166
2025-04-15,F0115,LVM,4342000,868
2025-04-15,F0197,LVM,1636000,327
2025-04-15,F0101,LVM,5156000,1031
2025-04-15,F0186,LVM,12859000,2572
2025-04-15,F0005,LVM,7301000,1460
2025-04-15,F0012,LVM,2587000,517
2025-04-15,F0054,LVM,1311000,262
2025-04-15,F0210,LVM,3595000,719
2025-04-15,F0015,LVM,2248000,450
2025-04-15,F0120,LVM,6518000,1304
2025-04-15,F0219,LVM,1777000,355
2025-04-15,F0017,LVM,5276000,1055
2025-04-15,F0071,LVM,494000,99
2025-04-15,F0055,LVM,11971000,2394
2025-04-15,F0114,LVM,3047000,609
2025-04-15,F0016,LVM,3384000,677
2025-04-15,F0151,LVM,12028000,2406
2025-04-15,F0252,LVM,27466000,5493
2025-04-15,F0229,LVM,7846000,1569
2025-04-15,F0021,LVM,2453000,491
2025-04-15,F0251,LVM,4974000,995
2025-04-15,F0190,LVM,10610000,2122
2025-04-15,F0033,LVM,4717000,943
2025-04-15,F0089,LVM,57000,11
2025-04-15,F0008,LVM,8614000,1723
2025-04-15,F0057,LVM,10113000,2023
2025-04-15,F0035,LVM,8768000,1754
2025-04-15,F0122,LVM,5000000,1000
2025-04-15,F0086,LVM,2973000,595
2025-04-15,F0067,LVM,4005000,801
2025-04-15,F0090,LVM,1176000,235
2025-04-15,F0288,LVM,10009000,2002
2025-04-15,F0271,LVM,1251000,250
2025-04-15,F0299,LVM,6559000,1312
2025-04-15,F0081,LVM,6392000,1278
2025-04-15,F0011,LVM,381000,76
2025-04-15,F0226,LVM,4680000,936
2025-04-15,F0030,LVM,22919000,4584
2025-04-15,F0063,LVM,3337000,667
2025-04-15,F0023,LVM,35000,7
2025-04-15,F0218,LVM,8098000,1620
2025-04-15,F0267,LVM,10351000,2070
2025-04-15,F0094,LVM,2865000,573
2025-04-15,F0113,LVM,5661000,1132
2025-04-15,F0216,LVM,1620000,324
2025-04-15,F0242,LVM,3981000,796
2025-04-15,F0152,LVM,1155000,231
2025-04-15,F0249,LVM,4146000,829
2025-04-15,F0260,LVM,7834000,1567
2025-04-15,F0019,LVM,18842000,3768
2025-04-15,F0264,LVM,4234000,847
2025-04-15,F0255,LVM,11549000,2310
2025-04-15,F0291,LVM,3170000,634
2025-04-15,F0108,LVM,10386000,2077
2025-05-15,F0111,LVM,1775000,355
2025-05-15,F0091,LVM,2089000,418
2025-05-15,F0024,LVM,8181000,1636
2025-05-15,F0262,LVM,5671000,1134
2025-05-15,F0004,LVM,13340000,2668
2025-05-15,F0184,LVM,2070000,414
2025-05-15,F0268,LVM,206000,41
2025-05-15,F0187,LVM,492000,98
2025-05-15,F0060,LVM,10651000,2130
2025-05-15,F0013,LVM,9362000,1872
2025-05-15,F0132,LVM,688000,138
2025-05-15,F0177,LVM,459000,92
2025-05-15,F0228,LVM,9790000,1958
2025-05-15,F0173,LVM,2350000,470
2025-05-15,F0118,LVM,7678000,1536
2025-05-15,F0253,LVM,2402000,480
2025-05-15,F0100,LVM,3209000,642
2025-05-15,F0116,LVM,628000,126
2025-05-15,F0040,LVM,6984000,1397
2025-05-15,F0176,LVM,71000,14
2025-05-15,F0169,LVM,10457000,2091
2025-05-15,F0235,LVM,1533000,307
2025-05-15,F0245,LVM,4814000,963
2025-05-15,F0088,LVM,10500000,2100
2025-05-15,F0150,LVM,4277000,855
2025-05-15,F0032,LVM,1935000,387
2025-05-15,F0136,LVM,537000,107
2025-05-15,F0097,LVM,26394000,5279
2025-05-15,F0205,LVM,4229000,846
2025-05-15,F0027,LVM,52000,10
2025-05-15,F0072,LVM,1813000,363
2025-05-15,F0296,LVM,7437000,1487
2025-05-15,F0270,LVM,2390000,478
2025-05-15,F0075,LVM,69000,14
2025-05-15,F0064,LVM,1769000,354
2025-05-15,F0034,LVM,4920000,984
2025-05-15,F0293,LVM,1021000,204
2025-05-15,F0119,LVM,1621000,324
2025-05-15,F0058,LVM,1901000,380
2025-05-15,F0068,LVM,7130000,1426
2025-05-15,F0284,LVM,7800000,1560
2025-05-15,F0041,LVM,13488000,2698
2025-05-15,F0014,LVM,858000,172
2025-05-15,F0180,LVM,755000,151
2025-05-15,F0073,LVM,2881000,576
2025-05-15,F0127,LVM,1668000,334
2025-05-15,F0181,LVM,3862000,772
2025-05-15,F0053,LVM,155000,31
2025-05-15,F0083,LVM,10854000,2171
2025-05-15,F0093,LVM,671000,134
2025-05-15,F0179,LVM,4313000,863
2025-05-15,F0156,LVM,1203000,241
2025-05-15,F0062,LVM,10659000,2132
2025-05-15,F0105,LVM,2054000,411
2025-05-15,F0286,LVM,3419000,684
2025-05-15,F0161,LVM,786000,157
2025-05-15,F0104,LVM,2379000,476
2025-05-15,F0232,LVM,770000,154
2025-05-15,F0102,LVM,605000,121
2025-05-15,F0198,LVM,1954000,391
2025-05-15,F0157,LVM,764000,153
2025-05-15,F0144,LVM,7550000,1510
2025-05-15,F0188,LVM,3613000,723
2025-05-15,F0141,LVM,3896000,779
2025-05-15,F0200,LVM,16324000,3265
2025-05-15,F0002,LVM,10690000,2138
2025-05-15,F0146,LVM,8184000,1637
2025-05-15,F0103,LVM,3000,1
2025-05-15,F0213,LVM,23724000,4745
2025-05-15,F0261,LVM,15969000,3194
2025-05-15,F0076,LVM,5554000,1111
2025-05-15,F0241,LVM,2234000,447
2025-05-15,F0204,LVM,4640000,928
2025-05-15,F0273,LVM,3985000,797
2025-05-15,F0049,LVM,3839000,768
2025-05-15,F0003,LVM,3116000,623
2025-05-15,F0259,LVM,3973000,795
2025-05-15,F0239,LVM,2318000,464
2025-05-15,F0082,LVM,19244000,3849
2025-05-15,F0278,LVM,24384000,4877
2025-05-15,F0031,LVM,2207000,441
2025-05-15,F0162,LVM,296000,59
2025-05-15,F0279,LVM,30343000,6069
2025-05-15,F0290,LVM,10803000,2161
2025-05-15,F0257,LVM,684000,137
2025-05-15,F0193,LVM,7354000,1471
2025-05-15,F0185,LVM,1385000,277
2025-05-15,F0098,LVM,10790000,2158
2025-05-15,F0018,LVM,14272000,2854
2025-05-15,F0164,LVM,844000,169
2025-05-15,F0234,LVM,13119000,2624
2025-05-15,F0106,LVM,2213000,443
2025-05-15,F0139,LVM,691000,138
2025-05-15,F0038,LVM,12426000,2485
2025-05-15,F0207,LVM,10112000,2022
2025-05-15,F0280,LVM,11941000,2388
2025-05-15,F0195,LVM,22795000,4559
2025-05-15,F0022,LVM,110000,22
2025-05-15,F0129,LVM,12872000,2574
2025-05-15,F0099,LVM,179000,36
2025-05-15,F0167,LVM,49000,10
2025-05-15,F0131,LVM,929000,186
2025-05-15,F0037,LVM,635000,127
2025-05-15,F0121,LVM,316000,63
2025-05-15,F0126,LVM,15993000,3199
2025-05-15,F0202,LVM,1053000,211
2025-05-15,F0087,LVM,910000,182
2025-05-15,F0029,LVM,1817000,363
2025-05-15,F0254,LVM,7478000,1496
2025-05-15,F0047,LVM,3155000,631
2025-05-15,F0231,LVM,3343000,669
2025-05-15,F0209,LVM,1828000,366
2025-05-15,F0300,LVM,5698000,1140
2025-05-15,F0028,LVM,3985000,797
2025-05-15,F0246,LVM,1984000,397
2025-05-15,F0042,LVM,128000,26
2025-05-15,F0149,LVM,6266000,1253
2025-05-15,F0172,LVM,632000,126
2025-05-15,F0256,LVM,3366000,673
2025-05-15,F0147,LVM,4227000,845
2025-05-15,F0052,LVM,7826000,1565
2025-05-15,F0061,LVM,11162000,2232
2025-05-15,F0182,LVM,458000,92
2025-05-15,F0297,LVM,1730000,346
2025-05-15,F0175,LVM,10976000,2195
2025-05-15,F0079,LVM,894000,179
2025-05-15,F0250,LVM,5119000,1024
2025-05-15,F0217,LVM,12760000,2552
2025-05-15,F0230,LVM,5757000,1151
2025-05-15,F0043,LVM,10114000,2023
2025-05-15,F0171,LVM,9196000,1839
2025-05-15,F0225,LVM,1793000,359
2025-05-15,F0206,LVM,596000,119
2025-05-15,F0292,LVM,19631000,3926
2025-05-15,F0020,LVM,14319000,2864
2025-05-15,F0117,LVM,6560000,1312
2025-05-15,F0236,LVM,152000,30
2025-05-15,F0045,LVM,855000,171
2025-05-15,F0221,LVM,149000,30
2025-05-15,F0080,LVM,424000,85
2025-05-15,F0092,LVM,12938000,2588
2025-05-15,F0166,LVM,967000,193
2025-05-15,F0025,LVM,1538000,308
2025-05-15,F0046,LVM,7060000,1412
2025-05-15,F0277,LVM,2983000,597
2025-05-15,F0208,LVM,2587000,517
2025-05-15,F0009,LVM,3664000,733
2025-05-15,F0224,LVM,2690000,538
2025-05-15,F0124,LVM,394000,79
2025-05-15,F0289,LVM,3170000,634
2025-05-15,F0001,LVM,327000,65
2025-05-15,F0248,LVM,6944000,1389
2025-05-15,F0276,LVM,5041000,1008
2025-05-15,F0134,LVM,1636000,327
2025-05-15,F0130,LVM,10380000,2076
2025-05-15,F0285,LVM,1958000,392
2025-05-15,F0165,LVM,3177000,635
2025-05-15,F0159,LVM,2310000,462
2025-05-15,F0128,LVM,307000,61
2025-05-15,F0294,LVM,11001000,2200
2025-05-15,F0183,LVM,1641000,328
2025-05-15,F0178,LVM,5986000,1197
2025-05-15,F0010,LVM,3229000,646
2025-05-15,F0298,LVM,2949000,590
2025-05-15,F0145,LVM,729000,146
2025-05-15,F0240,LVM,561000,112
2025-05-15,F0238,LVM,346000,69
2025-05-15,F0142,LVM,47000,9
2025-05-15,F0266,LVM,9641000,1928
2025-05-15,F0078,LVM,4100000,820
2025-05-15,F0227,LVM,24341000,4868
2025-05-15,F0110,LVM,11069000,2214
2025-05-15,F0115,LVM,4544000,909
2025-05-15,F0197,LVM,2147000,429
2025-05-15,F0101,LVM,7415000,1483
2025-05-15,F0186,LVM,3637000,727
2025-05-15,F0005,LVM,2776000,555
2025-05-15,F0012,LVM,2619000,524
2025-05-15,F0054,LVM,1673000,335
2025-05-15,F0210,LVM,12126000,2425
2025-05-15,F0015,LVM,6648000,1330
2025-05-15,F0120,LVM,3063000,613
2025-05-15,F0219,LVM,6805000,1361
2025-05-15,F0017,LVM,7982000,1596
2025-05-15,F0071,LVM,18295000,3659
2025-05-15,F0055,LVM,4603000,921
2025-05-15,F0114,LVM,9895000,1979
2025-05-15,F0016,LVM,7526000,1505
2025-05-15,F0151,LVM,13378000,2676
2025-05-15,F0252,LVM,832000,166
2025-05-15,F0229,LVM,7489000,1498
2025-05-15,F0021,LVM,696000,139
2025-05-15,F0251,LVM,676000,135
2025-05-15,F0190,LVM,1360000,272
2025-05-15,F0033,LVM,1113000,223
2025-05-15,F0089,LVM,17193000,3439
2025-05-15,F0008,LVM,1934000,387
2025-05-15,F0057,LVM,8559000,1712
2025-05-15,F0035,LVM,7121000,1424
2025-05-15,F0122,LVM,4745000,949
2025-05-15,F0086,LVM,272000,54
2025-05-15,F0067,LVM,1412000,282
2025-05-15,F0090,LVM,725000,145
2025-05-15,F0288,LVM,3078000,616
2025-05-15,F0271,LVM,15708000,3142
2025-05-15,F0299,LVM,13739000,2748
2025-05-15,F0081,LVM,916000,183
2025-05-15,F0011,LVM,3758000,752
2025-05-15,F0226,LVM,3454000,691
2025-05-15,F0030,LVM,708000,142
2025-05-15,F0063,LVM,8299000,1660
2025-05-15,F0023,LVM,13227000,2645
2025-05-15,F0218,LVM,853000,171
2025-05-15,F0267,LVM,1069000,214
2025-05-15,F0094,LVM,1910000,382
2025-05-15,F0113,LVM,12091000,2418
2025-05-15,F0216,LVM,1496000,299
2025-05-15,F0242,LVM,3472000,694
2025-05-15,F0152,LVM,5341000,1068
2025-05-15,F0249,LVM,14686000,2937
2025-05-15,F0260,LVM,4538000,908
2025-05-15,F0019,LVM,1991000,398
2025-05-15,F0264,LVM,14237000,2847
2025-05-15,F0255,LVM,2706000,541
2025-05-15,F0291,LVM,22531000,4506
2025-05-15,F0108,LVM,8623000,1725
2025-06-15,F0111,LVM,989000,198
2025-06-15,F0091,LVM,2604000,521
2025-06-15,F0024,LVM,3633000,727
2025-06-15,F0262,LVM,5113000,1023
2025-06-15,F0004,LVM,1712000,342
2025-06-15,F0184,LVM,90000,18
2025-06-15,F0268,LVM,4224000,845
2025-06-15,F0187,LVM,3230000,646
2025-06-15,F0060,LVM,1562000,312
2025-06-15,F0013,LVM,16485000,3297
2025-06-15,F0132,LVM,7011000,1402
2025-06-15,F0177,LVM,2731000,546
2025-06-15,F0228,LVM,1940000,388
2025-06-15,F0173,LVM,3474000,695
2025-06-15,F0118,LVM,2000000,400
2025-06-15,F0253,LVM,1120000,224
2025-06-15,F0100,LVM,11095000,2219
2025-06-15,F0116,LVM,1643000,329
2025-06-15,F0040,LVM,1309000,262
2025-06-15,F0176,LVM,8379000,1676
2025-06-15,F0169,LVM,3054000,611
2025-06-15,F0235,LVM,7292000,1458
2025-06-15,F0245,LVM,193000,39
2025-06-15,F0088,LVM,2865000,573
2025-06-15,F0150,LVM,3859000,772
2025-06-15,F0032,LVM,2122000,424
2025-06-15,F0136,LVM,4354000,871
2025-06-15,F0097,LVM,6200000,1240
2025-06-15,F0205,LVM,3435000,687
2025-06-15,F0027,LVM,238000,48
2025-06-15,F0072,LVM,3855000,771
2025-06-15,F0296,LVM,3971000,794
2025-06-15,F0270,LVM,6904000,1381
2025-06-15,F0075,LVM,3253000,651
2025-06-15,F0064,LVM,1050000,210
2025-06-15,F0034,LVM,10882000,2176
2025-06-15,F0293,LVM,6603000,1321
2025-06-15,F0119,LVM,4947000,989
2025-06-15,F0058,LVM,5997000,1199
2025-06-15,F0068,LVM,814000,163
2025-06-15,F0284,LVM,14148000,2830
2025-06-15,F0041,LVM,2114000,423
2025-06-15,F0014,LVM,6214000,1243
2025-06-15,F0180,LVM,8598000,1720
2025-06-15,F0073,LVM,946000,189
2025-06-15,F0127,LVM,10399000,2080
2025-06-15,F0181,LVM,9685000,1937
2025-06-15,F0053,LVM,5669000,1134
2025-06-15,F0083,LVM,9391000,1878
2025-06-15,F0093,LVM,1038000,208
2025-06-15,F0179,LVM,3006000,601
2025-06-15,F0156,LVM,816000,163
2025-06-15,F0062,LVM,615000,123
2025-06-15,F0105,LVM,2874000,575
2025-06-15,F0286,LVM,6158000,1232
2025-06-15,F0161,LVM,2425000,485
2025-06-15,F0104,LVM,1066000,213
2025-06-15,F0232,LVM,8695000,1739
2025-06-15,F0102,LVM,6087000,1217
2025-06-15,F0198,LVM,4667000,933
2025-06-15,F0157,LVM,9006000,1801
2025-06-15,F0144,LVM,2896000,579
2025-06-15,F0188,LVM,5104000,1021
2025-06-15,F0141,LVM,3428000,686
2025-06-15,F0200,LVM,2519000,504
2025-06-15,F0002,LVM,6681000,1336
2025-06-15,F0146,LVM,6066000,1213
2025-06-15,F0103,LVM,7966000,1593
2025-06-15,F0213,LVM,6034000,1207
2025-06-15,F0261,LVM,1846000,369
2025-06-15,F0076,LVM,2018000,404
2025-06-15,F0241,LVM,5309000,1062
2025-06-15,F0204,LVM,17504000,3501
2025-06-15,F0273,LVM,3592000,718
2025-06-15,F0049,LVM,8589000,1718
2025-06-15,F0003,LVM,13757000,2751
2025-06-15,F0259,LVM,18290000,3658
2025-06-15,F0239,LVM,1018000,204
2025-06-15,F0082,LVM,4467000,893
2025-06-15,F0278,LVM,4894000,979
2025-06-15,F0031,LVM,9510000,1902
2025-06-15,F0162,LVM,11301000,2260
2025-06-15,F0279,LVM,305000,61
2025-06-15,F0290,LVM,5368000,1074
2025-06-15,F0257,LVM,3816000,763
2025-06-15,F0193,LVM,4223000,845
2025-06-15,F0185,LVM,2068000,414
2025-06-15,F0098,LVM,4455000,891
2025-06-15,F0018,LVM,28150000,5630
2025-06-15,F0164,LVM,1594000,319
2025-06-15,F0234,LVM,19596000,3919
2025-06-15,F0106,LVM,677000,135
2025-06-15,F0139,LVM,5222000,1044
2025-06-15,F0038,LVM,2959000,592
2025-06-15,F0207,LVM,4927000,985
2025-06-15,F0280,LVM,5124000,1025
2025-06-15,F0195,LVM,6993000,1399
2025-06-15,F0022,LVM,7188000,1438
2025-06-15,F0129,LVM,5826000,1165
2025-06-15,F0099,LVM,10292000,2058
2025-06-15,F0167,LVM,2690000,538
2025-06-15,F0131,LVM,3465000,693
2025-06-15,F0037,LVM,4265000,853
2025-06-15,F0121,LVM,3604000,721
2025-06-15,F0126,LVM,517000,103
2025-06-15,F0202,LVM,7962000,1592
2025-06-15,F0087,LVM,417000,83
2025-06-15,F0029,LVM,149000,30
2025-06-15,F0254,LVM,1543000,309
2025-06-15,F0047,LVM,3537000,707
2025-06-15,F0231,LVM,1647000,329
2025-06-15,F0209,LVM,1579000,316
2025-06-15,F0300,LVM,1635000,327
2025-06-15,F0028,LVM,5304000,1061
2025-06-15,F0246,LVM,2687000,537
2025-06-15,F0042,LVM,446000,89
2025-06-15,F0149,LVM,5816000,1163
2025-06-15,F0172,LVM,4078000,816
2025-06-15,F0256,LVM,235000,47
2025-06-15,F0147,LVM,12251000,2450
2025-06-15,F0052,LVM,1075000,215
2025-06-15,F0061,LVM,13874000,2775
2025-06-15,F0182,LVM,15962000,3192
2025-06-15,F0297,LVM,493000,99
2025-06-15,F0175,LVM,3375000,675
2025-06-15,F0079,LVM,9812000,1962
2025-06-15,F0250,LVM,3309000,662
2025-06-15,F0217,LVM,10817000,2163
2025-06-15,F0230,LVM,1629000,326
2025-06-15,F0043,LVM,1640000,328
2025-06-15,F0171,LVM,9417000,1883
2025-06-15,F0225,LVM,1773000,355
2025-06-15,F0206,LVM,9254000,1851
2025-06-15,F0292,LVM,2688000,538
2025-06-15,F0020,LVM,12693000,2539
2025-06-15,F0117,LVM,4468000,894
2025-06-15,F0236,LVM,10408000,2082
2025-06-15,F0045,LVM,2497000,499
2025-06-15,F0221,LVM,1193000,239
2025-06-15,F0080,LVM,14649000,2930
2025-06-15,F0092,LVM,3627000,725
2025-06-15,F0166,LVM,959000,192
2025-06-15,F0025,LVM,6263000,1253
2025-06-15,F0046,LVM,10000000,2000
2025-06-15,F0277,LVM,363000,73
2025-06-15,F0208,LVM,6242000,1248
2025-06-15,F0009,LVM,2519000,504
2025-06-15,F0224,LVM,878000,176
2025-06-15,F0124,LVM,4078000,816
2025-06-15,F0289,LVM,4193000,839
2025-06-15,F0001,LVM,5413000,1083
