product_id,month,area,working_days,target_doctors,r_doctors,w_doctors,r_target_freq,r_achievement,w_target_freq,w_achievement,fc_ratio,fc_weight,visit_frequency,required_calls,base_fte,required_fte,fte_reduction,adjusted_fte,adjusted_mr_fte
Zaso,2033-04,CS,20,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.07,2.07,0.0,4.24,4.24
Zaso,2033-05,CS,19,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.1789473684210527,2.18,0.0,4.24,4.24
Zaso,2033-06,CS,22,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.8818181818181818,1.88,0.0,4.24,4.24
Zaso,2033-07,CS,20,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.07,2.07,0.0,4.24,4.24
Zaso,2033-08,CS,22,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.8818181818181818,1.88,0.0,4.24,4.24
Zaso,2033-09,CS,20,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.07,2.07,0.0,4.24,4.24
Zaso,2033-10,CS,20,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.07,2.07,0.0,4.25,4.25
Zaso,2033-11,CS,20,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.07,2.07,0.0,4.25,4.25
Zaso,2033-12,CS,22,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.8818181818181818,1.88,0.0,4.25,4.25
Zaso,2034-01,CS,20,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.07,2.07,0.0,4.25,4.25
Zaso,2034-02,CS,19,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.1789473684210527,2.18,0.0,4.25,4.25
Zaso,2034-03,CS,22,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.8818181818181818,1.88,0.0,4.25,4.25
Zaso,2034-04,CS,20,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.07,2.07,0.0,4.25,4.25
Zaso,2034-05,CS,20,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.07,2.07,0.0,4.25,4.25
Zaso,2034-06,CS,22,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.8818181818181818,1.88,0.0,4.25,4.25
Zaso,2034-07,CS,20,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.07,2.07,0.0,4.25,4.25
Zaso,2034-08,CS,22,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.8818181818181818,1.88,0.0,4.25,4.25
Zaso,2034-09,CS,20,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.07,2.07,0.0,4.25,4.25
Zaso,2034-10,CS,21,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.9714285714285715,1.97,0.0,4.25,4.25
Zaso,2034-11,CS,20,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.07,2.07,0.0,4.25,4.25
Zaso,2034-12,CS,21,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.9714285714285715,1.97,0.0,4.25,4.25
Zaso,2035-01,CS,21,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.9714285714285715,1.97,0.0,4.25,4.25
Zaso,2035-02,CS,18,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.3,2.3,0.0,4.25,4.25
Zaso,2035-03,CS,21,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.9714285714285715,1.97,0.0,4.25,4.25
Zaso,2035-04,CS,20,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.07,2.07,0.0,4.25,4.25
Zaso,2035-05,CS,21,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.9714285714285715,1.97,0.0,4.25,4.25
Zaso,2035-06,CS,21,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.9714285714285715,1.97,0.0,4.25,4.25
Zaso,2035-07,CS,21,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.9714285714285715,1.97,0.0,4.25,4.25
Zaso,2035-08,CS,23,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.8,1.8,0.0,4.25,4.25
Zaso,2035-09,CS,18,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.3,2.3,0.0,4.25,4.25
Zaso,2035-10,CS,22,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.8818181818181818,1.88,0.0,4.25,4.25
Zaso,2035-11,CS,21,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.9714285714285715,1.97,0.0,4.25,4.25
Zaso,2035-12,CS,21,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.9714285714285715,1.97,0.0,4.25,4.25
Zaso,2036-01,CS,21,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,1.9714285714285715,1.97,0.0,4.25,4.25
Zaso,2036-02,CS,20,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.07,2.07,0.0,4.25,4.25
Zaso,2036-03,CS,20,120,30,90,2.0,0.75,1.0,0.65,1.0,1.0,0.863,103.5,2.07,2.07,0.0,4.25,4.25
WSA,2026-04,CS,21,0,0,0,0.3,1.0,0.3,1.0,1.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2026-05,CS,18,0,0,0,0.314,1.0,0.314,1.0,1.0,1.0,0.314,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2026-06,CS,22,0,0,0,0.328,1.0,0.328,1.0,1.0,1.0,0.328,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2026-07,CS,22,0,0,0,0.342,1.0,0.342,1.0,1.0,1.0,0.342,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2026-08,CS,20,0,0,0,0.356,1.0,0.356,1.0,1.0,1.0,0.356,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2026-09,CS,19,0,0,0,0.369,1.0,0.369,1.0,1.0,1.0,0.369,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2026-10,CS,21,0,0,0,0.383,1.0,0.383,1.0,1.0,1.0,0.383,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2026-11,CS,19,0,0,0,0.397,1.0,0.397,1.0,1.0,1.0,0.397,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2026-12,CS,23,0,0,0,0.411,1.0,0.411,1.0,1.0,1.0,0.411,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2027-01,CS,19,0,0,0,0.425,1.0,0.425,1.0,1.0,1.0,0.425,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2027-02,CS,18,0,0,0,0.439,1.0,0.439,1.0,1.0,1.0,0.439,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2027-03,CS,22,0,0,0,0.453,1.0,0.453,1.0,1.0,1.0,0.453,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2027-04,CS,21,0,0,0,0.467,1.0,0.467,1.0,1.0,1.0,0.467,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2027-05,CS,18,0,0,0,0.481,1.0,0.481,1.0,1.0,1.0,0.481,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2027-06,CS,22,0,0,0,0.494,1.0,0.494,1.0,1.0,1.0,0.494,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2027-07,CS,21,0,0,0,0.508,1.0,0.508,1.0,1.0,1.0,0.508,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2027-08,CS,21,0,0,0,0.522,1.0,0.522,1.0,1.0,1.0,0.522,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2027-09,CS,20,0,0,0,0.536,1.0,0.536,1.0,1.0,1.0,0.536,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2027-10,CS,20,0,0,0,0.55,1.0,0.55,1.0,1.0,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2027-11,CS,20,0,0,0,0.564,1.0,0.564,1.0,1.0,1.0,0.564,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2027-12,CS,23,0,0,0,0.578,1.0,0.578,1.0,1.0,1.0,0.578,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2028-01,CS,20,0,0,0,0.592,1.0,0.592,1.0,1.0,1.0,0.592,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2028-02,CS,19,0,0,0,0.606,1.0,0.606,1.0,1.0,1.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2028-03,CS,22,0,0,0,0.619,1.0,0.619,1.0,1.0,1.0,0.619,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2028-04,CS,20,0,0,0,0.633,1.0,0.633,1.0,1.0,1.0,0.633,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2028-05,CS,20,0,0,0,0.647,1.0,0.647,1.0,1.0,1.0,0.647,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2028-06,CS,22,0,0,0,0.661,1.0,0.661,1.0,1.0,1.0,0.661,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2028-07,CS,20,0,0,0,0.675,1.0,0.675,1.0,1.0,1.0,0.675,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2028-08,CS,22,0,0,0,0.689,1.0,0.689,1.0,1.0,1.0,0.689,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2028-09,CS,19,0,0,0,0.703,1.0,0.703,1.0,1.0,1.0,0.703,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2028-10,CS,21,0,0,0,0.717,1.0,0.717,1.0,1.0,1.0,0.717,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2028-11,CS,20,0,0,0,0.731,1.0,0.731,1.0,1.0,1.0,0.731,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2028-12,CS,21,0,0,0,0.744,1.0,0.744,1.0,1.0,1.0,0.744,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2029-01,CS,21,0,0,0,0.758,1.0,0.758,1.0,1.0,1.0,0.758,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2029-02,CS,18,0,0,0,0.772,1.0,0.772,1.0,1.0,1.0,0.772,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2029-03,CS,21,0,0,0,0.786,1.0,0.786,1.0,1.0,1.0,0.786,0.0,0.0,0.0,0.0,0.0,0.0
WSA,2029-04,CS,20,1190,298,892,2.0,0.45,1.0,0.35,1.0,1.0,0.488,580.4,11.607999999999999,11.61,0.0,8.25,8.25
WSA,2029-05,CS,21,1166,292,874,2.0,0.45,1.0,0.35,1.0,1.0,0.488,568.7,10.832380952380953,10.83,0.0,8.25,8.25
WSA,2029-06,CS,21,1142,286,856,2.0,0.45,1.0,0.35,1.0,1.0,0.488,557.0,10.60952380952381,10.61,0.0,8.25,8.25
WSA,2029-07,CS,21,1118,280,838,2.0,0.45,1.0,0.35,1.0,1.0,0.488,545.3,10.386666666666665,10.39,0.0,8.25,8.25
WSA,2029-08,CS,23,1094,274,820,2.0,0.45,1.0,0.35,1.0,1.0,0.488,533.6,9.280000000000001,9.28,0.0,8.25,8.25
WSA,2029-09,CS,18,1071,268,803,2.0,0.45,1.0,0.35,1.0,1.0,0.488,522.2,11.605555555555556,11.61,0.0,8.25,8.25
WSA,2029-10,CS,22,1047,262,785,2.0,0.45,1.0,0.35,1.0,1.0,0.488,510.6,9.282727272727273,9.28,0.0,7.64,7.64
WSA,2029-11,CS,21,1023,256,767,2.0,0.45,1.0,0.35,1.0,1.0,0.488,498.9,9.501904761904763,9.5,0.0,7.64,7.64
WSA,2029-12,CS,21,999,250,749,2.0,0.45,1.0,0.35,1.0,1.0,0.488,487.1,9.279047619047619,9.28,0.0,7.64,7.64
WSA,2030-01,CS,21,987,247,740,2.0,0.45,1.0,0.35,1.0,1.0,0.488,481.3,9.167619047619048,9.17,0.0,7.64,7.64
WSA,2030-02,CS,19,975,244,731,2.0,0.45,1.0,0.35,1.0,1.0,0.488,475.4,10.009473684210526,10.01,0.0,7.64,7.64
WSA,2030-03,CS,20,963,241,722,2.0,0.45,1.0,0.35,1.0,1.0,0.488,469.6,9.392000000000001,9.39,0.0,7.64,7.64
WSA,2030-04,CS,21,952,238,714,2.0,0.6,1.0,0.5,1.0,1.0,0.675,642.6,12.239999999999998,12.24,0.0,9.74,9.74
WSA,2030-05,CS,21,940,235,705,2.0,0.6,1.0,0.5,1.0,1.0,0.675,634.5,12.085714285714285,12.09,0.0,9.74,9.74
WSA,2030-06,CS,20,928,232,696,2.0,0.6,1.0,0.5,1.0,1.0,0.675,626.4,12.527999999999999,12.53,0.0,9.74,9.74
WSA,2030-07,CS,22,916,229,687,2.0,0.6,1.0,0.5,1.0,1.0,0.675,618.3,11.24181818181818,11.24,0.0,9.74,9.74
WSA,2030-08,CS,21,904,226,678,2.0,0.6,1.0,0.5,1.0,1.0,0.675,610.2,11.622857142857145,11.62,0.0,9.74,9.74
WSA,2030-09,CS,19,892,223,669,2.0,0.6,1.0,0.5,1.0,1.0,0.675,602.1,12.675789473684208,12.68,0.0,9.74,9.74
WSA,2030-10,CS,22,880,220,660,2.0,0.6,1.0,0.5,1.0,1.0,0.675,594.0,10.8,10.8,0.0,9.24,9.24
WSA,2030-11,CS,20,868,217,651,2.0,0.6,1.0,0.5,1.0,1.0,0.675,585.9,11.718,11.72,0.0,9.24,9.24
WSA,2030-12,CS,22,856,214,642,2.0,0.6,1.0,0.5,1.0,1.0,0.675,577.8,10.505454545454544,10.51,0.0,9.24,9.24
WSA,2031-01,CS,21,856,214,642,2.0,0.6,1.0,0.5,1.0,1.0,0.675,577.8,11.005714285714285,11.01,0.0,9.24,9.24
WSA,2031-02,CS,18,844,211,633,2.0,0.6,1.0,0.5,1.0,1.0,0.675,569.7,12.66,12.66,0.0,9.24,9.24
WSA,2031-03,CS,20,844,211,633,2.0,0.6,1.0,0.5,1.0,1.0,0.675,569.7,11.394,11.39,0.0,9.24,9.24
WSA,2031-04,CS,21,833,208,625,2.0,0.75,1.0,0.65,1.0,1.0,0.862,718.2,15.733095238095236,15.73,0.0,13.97,13.97
WSA,2031-05,CS,20,833,208,625,2.0,0.75,1.0,0.65,1.0,1.0,0.862,718.2,16.3401875,16.34,0.0,13.97,13.97
WSA,2031-06,CS,21,821,205,616,2.0,0.75,1.0,0.65,1.0,1.0,0.862,707.9,15.169285714285717,15.17,0.0,13.97,13.97
WSA,2031-07,CS,22,821,205,616,2.0,0.75,1.0,0.65,1.0,1.0,0.862,707.9,14.318886363636363,14.32,0.0,13.97,13.97
WSA,2031-08,CS,20,821,205,616,2.0,0.75,1.0,0.65,1.0,1.0,0.862,707.9,15.5738,15.57,0.0,13.97,13.97
WSA,2031-09,CS,20,809,202,607,2.0,0.75,1.0,0.65,1.0,1.0,0.862,697.5,15.171712499999998,15.17,0.0,13.97,13.97
WSA,2031-10,CS,22,809,202,607,2.0,0.75,1.0,0.65,1.0,1.0,0.862,697.5,13.633931818181816,13.63,0.0,12.7,12.7
WSA,2031-11,CS,18,809,202,607,2.0,0.75,1.0,0.65,1.0,1.0,0.862,697.5,16.469930555555553,16.47,0.0,12.7,12.7
WSA,2031-12,CS,23,797,199,598,2.0,0.75,1.0,0.65,1.0,1.0,0.862,687.2,12.548869565217393,12.55,0.0,12.7,12.7
WSA,2032-01,CS,20,797,199,598,2.0,0.75,1.0,0.65,1.0,1.0,0.862,687.2,14.259400000000003,14.26,0.0,12.7,12.7
WSA,2032-02,CS,18,797,199,598,2.0,0.75,1.0,0.65,1.0,1.0,0.862,687.2,15.652888888888889,15.65,0.0,12.7,12.7
WSA,2032-03,CS,23,797,199,598,2.0,0.75,1.0,0.65,1.0,1.0,0.862,687.2,12.100695652173913,12.1,0.0,12.7,12.7
WSA,2032-04,CS,21,785,198,587,2.0,0.75,1.0,0.65,1.0,1.0,0.864,678.5,12.924761904761905,12.92,0.0,16.22,16.22
WSA,2032-05,CS,18,785,198,587,2.0,0.75,1.0,0.65,1.0,1.0,0.864,678.5,15.078888888888887,15.08,0.0,16.22,16.22
WSA,2032-06,CS,22,785,198,587,2.0,0.75,1.0,0.65,1.0,1.0,0.864,678.5,12.337272727272726,12.34,0.0,16.22,16.22
WSA,2032-07,CS,21,785,198,587,2.0,0.75,1.0,0.65,1.0,1.0,0.864,678.5,12.924761904761905,12.92,0.0,16.22,16.22
WSA,2032-08,CS,21,773,195,578,2.0,0.75,1.0,0.65,1.0,1.0,0.864,668.2,12.727619047619049,12.73,0.0,16.22,16.22
WSA,2032-09,CS,19,773,195,578,2.0,0.75,1.0,0.65,1.0,1.0,0.864,668.2,14.067368421052633,14.07,0.0,16.22,16.22
WSA,2032-10,CS,20,749,189,560,2.0,0.75,1.0,0.65,1.0,1.0,0.864,647.5,12.95,12.95,0.0,14.62,14.62
WSA,2032-11,CS,20,725,183,542,2.0,0.75,1.0,0.65,1.0,1.0,0.865,626.8,12.536,12.54,0.0,14.62,14.62
WSA,2032-12,CS,23,714,180,534,2.0,0.75,1.0,0.65,1.0,1.0,0.864,617.1,10.732173913043479,10.73,0.0,14.62,14.62
WSA,2033-01,CS,20,690,174,516,2.0,0.75,1.0,0.65,1.0,1.0,0.864,596.4,11.928000000000003,11.93,0.0,14.62,14.62
WSA,2033-02,CS,18,678,171,507,2.0,0.75,1.0,0.65,1.0,1.0,0.864,586.0,13.023333333333332,13.02,0.0,14.62,14.62
WSA,2033-03,CS,22,654,165,489,2.0,0.75,1.0,0.65,1.0,1.0,0.864,565.4,10.27909090909091,10.28,0.0,14.62,14.62
WSA,2033-04,CS,20,642,162,480,2.0,0.75,1.0,0.65,1.0,1.0,0.864,555.0,11.1,11.1,0.0,21.57,21.57
WSA,2033-05,CS,19,618,156,462,2.0,0.75,1.0,0.65,1.0,1.0,0.865,534.3,11.248421052631578,11.25,0.0,21.57,21.57
WSA,2033-06,CS,22,606,153,453,2.0,0.75,1.0,0.65,1.0,1.0,0.865,524.0,9.526363636363637,9.53,0.0,21.57,21.57
WSA,2033-07,CS,20,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,10.285,10.29,0.0,21.57,21.57
WSA,2033-08,CS,22,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,9.35,9.35,0.0,21.57,21.57
WSA,2033-09,CS,20,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,10.285,10.29,0.0,21.57,21.57
WSA,2033-10,CS,20,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,10.285,10.29,0.0,21.14,21.14
WSA,2033-11,CS,20,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,10.285,10.29,0.0,21.14,21.14
WSA,2033-12,CS,22,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,9.35,9.35,0.0,21.14,21.14
WSA,2034-01,CS,20,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,10.285,10.29,0.0,21.14,21.14
WSA,2034-02,CS,19,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,10.826315789473684,10.83,0.0,21.14,21.14
WSA,2034-03,CS,22,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,9.35,9.35,0.0,21.14,21.14
WSA,2034-04,CS,20,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,10.285,10.29,0.0,21.14,21.14
WSA,2034-05,CS,20,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,10.285,10.29,0.0,21.14,21.14
WSA,2034-06,CS,22,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,9.35,9.35,0.0,21.14,21.14
WSA,2034-07,CS,20,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,10.285,10.29,0.0,21.14,21.14
WSA,2034-08,CS,22,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,9.35,9.35,0.0,21.14,21.14
WSA,2034-09,CS,20,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,10.285,10.29,0.0,21.14,21.14
WSA,2034-10,CS,21,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,9.795238095238096,9.8,0.0,21.14,21.14
WSA,2034-11,CS,20,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,10.285,10.29,0.0,21.14,21.14
WSA,2034-12,CS,21,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,9.795238095238096,9.8,0.0,21.14,21.14
WSA,2035-01,CS,21,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,9.795238095238096,9.8,0.0,21.14,21.14
WSA,2035-02,CS,18,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,11.427777777777777,11.43,0.0,21.14,21.14
WSA,2035-03,CS,21,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,9.795238095238096,9.8,0.0,21.14,21.14
WSA,2035-04,CS,20,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,10.285,10.29,0.0,21.14,21.14
WSA,2035-05,CS,21,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,9.795238095238096,9.8,0.0,21.14,21.14
WSA,2035-06,CS,21,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,9.795238095238096,9.8,0.0,21.14,21.14
WSA,2035-07,CS,21,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,9.795238095238096,9.8,0.0,21.14,21.14
WSA,2035-08,CS,23,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,8.943478260869565,8.94,0.0,21.14,21.14
WSA,2035-09,CS,18,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,11.427777777777777,11.43,0.0,21.14,21.14
WSA,2035-10,CS,22,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,9.35,9.35,0.0,21.14,21.14
WSA,2035-11,CS,21,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,9.795238095238096,9.8,0.0,21.14,21.14
WSA,2035-12,CS,21,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,9.795238095238096,9.8,0.0,21.14,21.14
WSA,2036-01,CS,21,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,9.795238095238096,9.8,0.0,21.14,21.14
WSA,2036-02,CS,20,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,10.285,10.29,0.0,21.14,21.14
WSA,2036-03,CS,20,595,150,445,2.0,0.75,1.0,0.65,1.0,1.0,0.864,514.2,10.285,10.29,0.0,21.14,21.14
TKZ,2026-04,PS,21,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,13.714285714285714,13.71,0.0,9.31,9.31
TKZ,2026-05,PS,18,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,16.0,16.0,0.0,9.31,9.31
TKZ,2026-06,PS,22,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,13.090909090909092,13.09,0.0,9.31,9.31
TKZ,2026-07,PS,22,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,13.090909090909092,13.09,0.0,9.31,9.31
TKZ,2026-08,PS,20,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,14.4,14.4,0.0,9.31,9.31
TKZ,2026-09,PS,19,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,15.157894736842104,15.16,0.0,9.31,9.31
TKZ,2026-10,PS,21,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,13.714285714285714,13.71,0.0,9.31,9.31
TKZ,2026-11,PS,19,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,15.157894736842104,15.16,0.0,9.31,9.31
TKZ,2026-12,PS,23,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,12.521739130434783,12.52,0.0,9.31,9.31
TKZ,2027-01,PS,19,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,15.157894736842104,15.16,0.0,9.31,9.31
TKZ,2027-02,PS,18,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,16.0,16.0,0.0,9.31,9.31
TKZ,2027-03,PS,22,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,13.090909090909092,13.09,0.0,9.31,9.31
TKZ,2027-04,PS,21,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,13.714285714285714,13.71,0.0,10.12,10.12
TKZ,2027-05,PS,18,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,16.0,16.0,0.0,10.12,10.12
TKZ,2027-06,PS,22,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,13.090909090909092,13.09,0.0,10.12,10.12
TKZ,2027-07,PS,21,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,17.142857142857142,17.14,0.0,10.12,10.12
TKZ,2027-08,PS,21,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,16.857142857142858,16.86,0.0,10.12,10.12
TKZ,2027-09,PS,20,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,17.4,17.4,0.0,10.12,10.12
TKZ,2027-10,PS,20,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,17.1,17.1,0.0,10.04,10.04
TKZ,2027-11,PS,20,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,16.8,16.8,0.0,10.04,10.04
TKZ,2027-12,PS,23,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,14.347826086956522,14.35,0.0,10.04,10.04
TKZ,2028-01,PS,20,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,16.2,16.2,0.0,10.04,10.04
TKZ,2028-02,PS,19,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,16.736842105263158,16.74,0.0,10.04,10.04
TKZ,2028-03,PS,22,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,14.181818181818182,14.18,0.0,10.04,10.04
TKZ,2028-04,PS,20,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,15.3,15.3,0.0,8.94,8.94
TKZ,2028-05,PS,20,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,15.000000000000002,15.0,0.0,8.94,8.94
TKZ,2028-06,PS,22,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,13.363636363636363,13.36,0.0,8.94,8.94
TKZ,2028-07,PS,20,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,14.4,14.4,0.0,8.94,8.94
TKZ,2028-08,PS,22,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,13.090909090909092,13.09,0.0,8.94,8.94
TKZ,2028-09,PS,19,600,150,450,1.5,0.8,0.8,0.7,1.0,1.0,0.72,432.0,15.157894736842104,15.16,0.0,8.94,8.94
